Local,ID,Region,Estado,Ciudad,Precio por unidad,Cantidad vendida,Total vendido,Ganacias,Margen de operacion,Tipo de venta,Genero,Tipo de ropa,Año,Mes,Dia
Kohl's,1189833,West,California,Los Angeles,50,600,300000,75000,0.25,Outlet,Masculino,Calzado,2021,4,8
Kohl's,1189833,West,California,Los Angeles,50,625,312500,125000,0.4,Outlet,Femenino,Calzado,2021,4,9
Kohl's,1189833,West,California,Los Angeles,45,525,236250,82687.5,0.35,Outlet,Femenino,Calzado,2021,4,10
Kohl's,1189833,West,California,Los Angeles,50,425,212500,116875.00000000001,0.55,Outlet,Masculino,Vestir,2021,4,11
Kohl's,1189833,West,California,Los Angeles,65,600,390000,78000,0.2,Outlet,Femenino,Vestir,2021,4,12
Kohl's,1189833,West,California,Los Angeles,45,800,360000,144000,0.4,Outlet,Masculino,Calzado,2021,4,13
Kohl's,1189833,West,California,Los Angeles,50,650,325000,81250,0.25,Outlet,Masculino,Calzado,2021,4,14
Kohl's,1189833,West,California,Los Angeles,50,650,325000,130000,0.4,Outlet,Femenino,Calzado,2021,4,15
Kohl's,1189833,West,California,Los Angeles,45,550,247500,86625,0.35,Outlet,Femenino,Calzado,2021,4,16
Kohl's,1189833,West,California,Los Angeles,50,450,225000,123750.00000000001,0.55,Outlet,Masculino,Vestir,2021,4,17
Kohl's,1189833,West,California,Los Angeles,65,625,406250,81250,0.2,Outlet,Femenino,Vestir,2021,4,18
Kohl's,1189833,West,California,Los Angeles,45,900,405000,162000,0.4,Outlet,Masculino,Calzado,2021,4,19
Kohl's,1189833,West,California,Los Angeles,50,750,375000,93750,0.25,Outlet,Masculino,Calzado,2021,4,20
Kohl's,1189833,West,California,Los Angeles,50,750,375000,150000,0.4,Outlet,Femenino,Calzado,2021,4,21
Kohl's,1189833,West,California,Los Angeles,45,625,281250,98437.5,0.35,Outlet,Femenino,Calzado,2021,4,22
Kohl's,1189833,West,California,Los Angeles,50,500,250000,137500,0.55,Outlet,Masculino,Vestir,2021,4,23
Kohl's,1189833,West,California,Los Angeles,65,800,520000,104000,0.2,Outlet,Femenino,Vestir,2021,4,24
Kohl's,1189833,West,California,Los Angeles,45,950,427500,171000,0.4,Outlet,Masculino,Calzado,2021,4,25
Kohl's,1189833,West,California,Los Angeles,50,800,400000,100000,0.25,Outlet,Masculino,Calzado,2021,4,26
Kohl's,1189833,West,California,Los Angeles,50,750,375000,150000,0.4,Outlet,Femenino,Calzado,2021,4,27
Kohl's,1189833,West,California,Los Angeles,45,650,292500,102375,0.35,Outlet,Femenino,Calzado,2021,4,28
Kohl's,1189833,West,California,Los Angeles,50,700,350000,192500.00000000003,0.55,Outlet,Masculino,Vestir,2021,4,29
Kohl's,1189833,West,California,Los Angeles,65,700,455000,91000,0.2,Outlet,Femenino,Vestir,2021,4,30
Kohl's,1189833,West,California,Los Angeles,50,900,450000,180000,0.4,Outlet,Masculino,Calzado,2021,5,1
Kohl's,1189833,West,California,Los Angeles,55.00000000000001,850,467500.00000000006,116875.00000000001,0.25,Outlet,Masculino,Calzado,2021,5,2
Kohl's,1189833,West,California,Los Angeles,50,725,362500,145000,0.4,Outlet,Femenino,Calzado,2021,5,3
Kohl's,1189833,West,California,Los Angeles,50,675,337500,118124.99999999999,0.35,Outlet,Femenino,Calzado,2021,5,4
Kohl's,1189833,West,California,Los Angeles,60,675,405000,222750.00000000003,0.55,Outlet,Masculino,Vestir,2021,5,5
Kohl's,1189833,West,California,Los Angeles,65,650,422500,84500,0.2,Outlet,Femenino,Vestir,2021,5,6
Kohl's,1189833,West,California,Los Angeles,50,850,425000,170000,0.4,Outlet,Masculino,Calzado,2021,5,7
Kohl's,1189833,West,California,Los Angeles,55.00000000000001,850,467500.00000000006,116875.00000000001,0.25,Outlet,Masculino,Calzado,2021,5,8
Kohl's,1189833,West,California,Los Angeles,50,700,350000,140000,0.4,Outlet,Femenino,Calzado,2021,5,9
Kohl's,1189833,West,California,Los Angeles,50,650,325000,113750,0.35,Outlet,Femenino,Calzado,2021,5,10
Kohl's,1189833,West,California,Los Angeles,60,650,390000,214500.00000000003,0.55,Outlet,Masculino,Vestir,2021,5,11
Kohl's,1189833,West,California,Los Angeles,65,700,455000,91000,0.2,Outlet,Femenino,Vestir,2021,5,12
Kohl's,1189833,West,California,Los Angeles,50,800,400000,160000,0.4,Outlet,Masculino,Calzado,2021,5,13
Kohl's,1189833,West,California,Los Angeles,55.00000000000001,800,440000.00000000006,110000.00000000001,0.25,Outlet,Masculino,Calzado,2021,5,14
Kohl's,1189833,West,California,Los Angeles,50,650,325000,130000,0.4,Outlet,Femenino,Calzado,2021,5,15
Kohl's,1189833,West,California,Los Angeles,50,625,312500,109375,0.35,Outlet,Femenino,Calzado,2021,5,16
Kohl's,1189833,West,California,Los Angeles,60,600,360000,198000.00000000003,0.55,Outlet,Masculino,Vestir,2021,5,17
Kohl's,1189833,West,California,Los Angeles,65,650,422500,84500,0.2,Outlet,Femenino,Vestir,2021,5,18
Kohl's,1189833,West,California,Los Angeles,50,825,412500,165000,0.4,Outlet,Masculino,Calzado,2021,5,19
Kohl's,1189833,West,California,Los Angeles,55.00000000000001,825,453750.00000000006,113437.50000000001,0.25,Outlet,Masculino,Calzado,2021,5,20
Kohl's,1189833,West,California,Los Angeles,50,675,337500,135000,0.4,Outlet,Femenino,Calzado,2021,5,21
Kohl's,1189833,West,California,Los Angeles,50,650,325000,113750,0.35,Outlet,Femenino,Calzado,2021,5,22
Kohl's,1189833,West,California,Los Angeles,60,600,360000,198000.00000000003,0.55,Outlet,Masculino,Vestir,2021,5,23
Kohl's,1189833,West,California,Los Angeles,65,700,455000,91000,0.2,Outlet,Femenino,Vestir,2021,5,24
Kohl's,1189833,West,California,Los Angeles,50,900,450000,180000,0.4,Outlet,Masculino,Calzado,2021,5,25
Kohl's,1189833,West,California,Los Angeles,55.00000000000001,900,495000.00000000006,123750.00000000001,0.25,Outlet,Masculino,Calzado,2021,5,26
Kohl's,1189833,West,California,Los Angeles,50,700,350000,140000,0.4,Outlet,Femenino,Calzado,2021,5,27
Kohl's,1189833,West,California,Los Angeles,50,700,350000,122499.99999999999,0.35,Outlet,Femenino,Calzado,2021,5,28
Kohl's,1189833,West,California,Los Angeles,60,625,375000,206250.00000000003,0.55,Outlet,Masculino,Vestir,2021,5,29
Kohl's,1189833,West,California,Los Angeles,65,725,471250,94250,0.2,Outlet,Femenino,Vestir,2021,5,30
Foot Locker,1185732,West,California,Los Angeles,45,475,213750,85500,0.4,Outlet,Masculino,Calzado,2021,5,31
Foot Locker,1185732,West,California,Los Angeles,45,275,123750,43312.5,0.35,Outlet,Masculino,Calzado,2021,6,1
Foot Locker,1185732,West,California,Los Angeles,35,275,96250,33687.5,0.35,Outlet,Femenino,Calzado,2021,6,2
Foot Locker,1185732,West,California,Los Angeles,40,125,50000,20000,0.4,Outlet,Femenino,Calzado,2021,6,3
Foot Locker,1185732,Midwest,Illinois,Chicago,54.99999999999999,175,96249.99999999999,33687.49999999999,0.35,Outlet,Masculino,Vestir,2021,6,4
Foot Locker,1185732,Midwest,Illinois,Chicago,45,275,123750,61875,0.5,Outlet,Femenino,Vestir,2021,6,5
Foot Locker,1185732,Midwest,Illinois,Chicago,45,525,236250,94500,0.4,Outlet,Masculino,Calzado,2021,6,6
Foot Locker,1185732,Midwest,Illinois,Chicago,45,175,78750,27562.5,0.35,Outlet,Masculino,Calzado,2021,6,7
Foot Locker,1185732,Midwest,Illinois,Chicago,35,225,78750,27562.5,0.35,Outlet,Femenino,Calzado,2021,6,8
Foot Locker,1185732,Midwest,Illinois,Chicago,40,100,40000,16000,0.4,Outlet,Femenino,Calzado,2021,6,9
Foot Locker,1185732,Midwest,Illinois,Chicago,54.99999999999999,175,96249.99999999999,33687.49999999999,0.35,Outlet,Masculino,Vestir,2021,6,10
Foot Locker,1185732,Midwest,Illinois,Chicago,45,275,123750,61875,0.5,Outlet,Femenino,Vestir,2021,6,11
Foot Locker,1185732,Midwest,Illinois,Chicago,50,495,247500,99000,0.4,Outlet,Masculino,Calzado,2021,6,12
Foot Locker,1185732,Midwest,Illinois,Chicago,50,200,100000,35000,0.35,Outlet,Masculino,Calzado,2021,6,13
Foot Locker,1185732,Midwest,Illinois,Chicago,40,225,90000,31499.999999999996,0.35,Outlet,Femenino,Calzado,2021,6,14
Foot Locker,1185732,Midwest,Illinois,Chicago,45,75,33750,13500,0.4,Outlet,Femenino,Calzado,2021,6,15
Foot Locker,1185732,Midwest,Illinois,Chicago,60,125,75000,26250,0.35,Outlet,Masculino,Vestir,2021,6,16
Foot Locker,1185732,Midwest,Illinois,Chicago,50,225,112500,56250,0.5,Outlet,Femenino,Vestir,2021,6,17
Foot Locker,1185732,Midwest,Illinois,Chicago,50,450,225000,90000,0.4,Outlet,Masculino,Calzado,2021,6,18
Foot Locker,1185732,Midwest,Illinois,Chicago,50,150,75000,26250,0.35,Outlet,Masculino,Calzado,2021,6,19
Foot Locker,1185732,Midwest,Illinois,Chicago,40,150,60000,21000,0.35,Outlet,Femenino,Calzado,2021,6,20
Foot Locker,1185732,Midwest,Illinois,Chicago,45,75,33750,13500,0.4,Outlet,Femenino,Calzado,2021,6,21
Foot Locker,1185732,Midwest,Illinois,Chicago,60,100,60000,21000,0.35,Outlet,Masculino,Vestir,2021,6,22
Foot Locker,1185732,Midwest,Illinois,Chicago,50,225,112500,56250,0.5,Outlet,Femenino,Vestir,2021,6,23
Foot Locker,1185732,Midwest,Illinois,Chicago,60,495,297000,118800,0.4,Outlet,Masculino,Calzado,2021,6,24
Foot Locker,1185732,Midwest,Illinois,Chicago,55.00000000000001,200,110000.00000000001,38500,0.35,Outlet,Masculino,Calzado,2021,6,25
Foot Locker,1185732,Midwest,Illinois,Chicago,50,175,87500,30624.999999999996,0.35,Outlet,Femenino,Calzado,2021,6,26
Foot Locker,1185732,Midwest,Illinois,Chicago,50,100,50000,20000,0.4,Outlet,Femenino,Calzado,2021,6,27
Foot Locker,1185732,Midwest,Illinois,Chicago,60,125,75000,26250,0.35,Outlet,Masculino,Vestir,2021,6,28
Foot Locker,1185732,Midwest,Illinois,Chicago,65,250,162500,81250,0.5,Outlet,Femenino,Vestir,2021,6,29
Foot Locker,1185732,Midwest,Illinois,Chicago,50,500,250000,100000,0.4,Outlet,Masculino,Calzado,2021,6,30
Foot Locker,1185732,Midwest,Illinois,Chicago,45.00000000000001,250,112500.00000000001,39375,0.35,Outlet,Masculino,Calzado,2021,7,1
Foot Locker,1185732,Midwest,Illinois,Chicago,40,200,80000,28000,0.35,Outlet,Femenino,Calzado,2021,7,2
Foot Locker,1185732,Midwest,Illinois,Chicago,40,175,70000,28000,0.4,Outlet,Femenino,Calzado,2021,7,3
Foot Locker,1185732,Midwest,Illinois,Chicago,50,175,87500,30624.999999999996,0.35,Outlet,Masculino,Vestir,2021,7,4
Foot Locker,1185732,Midwest,Illinois,Chicago,55.00000000000001,350,192500.00000000003,96250.00000000001,0.5,Outlet,Femenino,Vestir,2021,7,5
Foot Locker,1185732,Midwest,Illinois,Chicago,50,575,287500,115000,0.4,Outlet,Masculino,Calzado,2021,7,6
Foot Locker,1185732,Midwest,Illinois,Chicago,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,Outlet,Masculino,Calzado,2021,7,7
Foot Locker,1185732,Midwest,Illinois,Chicago,40,250,100000,35000,0.35,Outlet,Femenino,Calzado,2021,7,8
Foot Locker,1185732,Midwest,Illinois,Chicago,40,200,80000,32000,0.4,Outlet,Femenino,Calzado,2021,7,9
Foot Locker,1185732,Midwest,Illinois,Chicago,50,225,112500,39375,0.35,Outlet,Masculino,Vestir,2021,7,10
Foot Locker,1185732,Midwest,Illinois,Chicago,55.00000000000001,400,220000.00000000003,110000.00000000001,0.5,Outlet,Femenino,Vestir,2021,7,11
Foot Locker,1185732,Midwest,Illinois,Chicago,50,550,275000,110000,0.4,Outlet,Masculino,Calzado,2021,7,12
Foot Locker,1185732,Midwest,Illinois,Chicago,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,Outlet,Masculino,Calzado,2021,7,13
Foot Locker,1185732,Midwest,Illinois,Chicago,40,250,100000,35000,0.35,Outlet,Femenino,Calzado,2021,7,14
Foot Locker,1185732,Midwest,Illinois,Chicago,40,225,90000,36000,0.4,Outlet,Femenino,Calzado,2021,7,15
Foot Locker,1185732,Midwest,Illinois,Chicago,50,200,100000,35000,0.35,Outlet,Masculino,Vestir,2021,7,16
Foot Locker,1185732,Midwest,Illinois,Chicago,55.00000000000001,375,206250.00000000003,103125.00000000001,0.5,Outlet,Femenino,Vestir,2021,7,17
Foot Locker,1185732,Midwest,Illinois,Chicago,50,500,250000,100000,0.4,Outlet,Masculino,Calzado,2021,7,18
Foot Locker,1185732,Midwest,Illinois,Chicago,45.00000000000001,300,135000.00000000003,47250.00000000001,0.35,Outlet,Masculino,Calzado,2021,7,19
Foot Locker,1185732,Midwest,Illinois,Chicago,40,200,80000,28000,0.35,Outlet,Femenino,Calzado,2021,7,20
Foot Locker,1185732,Midwest,Illinois,Chicago,40,175,70000,28000,0.4,Outlet,Femenino,Calzado,2021,7,21
Foot Locker,1185732,Midwest,Illinois,Chicago,50,175,87500,30624.999999999996,0.35,Outlet,Masculino,Vestir,2021,7,22
Foot Locker,1185732,Midwest,Illinois,Chicago,55.00000000000001,250,137500.00000000003,68750.00000000001,0.5,Outlet,Femenino,Vestir,2021,7,23
Foot Locker,1185732,Midwest,Illinois,Chicago,60,425,255000,102000,0.4,Outlet,Masculino,Calzado,2021,7,24
Foot Locker,1185732,Midwest,Illinois,Chicago,50,250,125000,43750,0.35,Outlet,Masculino,Calzado,2021,7,25
Foot Locker,1185732,Midwest,Illinois,Chicago,50,150,75000,26250,0.35,Outlet,Femenino,Calzado,2021,7,26
Foot Locker,1185732,Midwest,Illinois,Chicago,50,125,62500,25000,0.4,Outlet,Femenino,Calzado,2021,7,27
Foot Locker,1185732,Midwest,Illinois,Chicago,60,125,75000,26250,0.35,Outlet,Masculino,Vestir,2021,7,28
Foot Locker,1185732,Midwest,Illinois,Chicago,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5,Outlet,Femenino,Vestir,2021,7,29
Foot Locker,1185732,Midwest,Illinois,Chicago,60,400,240000,96000,0.4,Outlet,Masculino,Calzado,2021,7,30
Foot Locker,1185732,Midwest,Illinois,Chicago,50,250,125000,43750,0.35,Outlet,Masculino,Calzado,2021,7,31
Foot Locker,1185732,Midwest,Illinois,Chicago,50,195,97500,34125,0.35,Outlet,Femenino,Calzado,2021,8,1
Foot Locker,1185732,Midwest,Illinois,Chicago,50,175,87500,35000,0.4,Outlet,Femenino,Calzado,2021,8,2
Foot Locker,1185732,Midwest,Illinois,Chicago,60,150,90000,31499.999999999996,0.35,Outlet,Masculino,Vestir,2021,8,3
Foot Locker,1185732,Midwest,Illinois,Chicago,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5,Outlet,Femenino,Vestir,2021,8,4
Foot Locker,1185732,Midwest,Illinois,Chicago,60,500,300000,120000,0.4,Outlet,Masculino,Calzado,2021,8,5
Foot Locker,1185732,Midwest,Illinois,Chicago,50,300,150000,52500,0.35,Outlet,Masculino,Calzado,2021,8,6
Foot Locker,1185732,Midwest,Illinois,Chicago,50,250,125000,43750,0.35,Outlet,Femenino,Calzado,2021,8,7
Foot Locker,1185732,Midwest,Illinois,Chicago,50,200,100000,40000,0.4,Outlet,Femenino,Calzado,2021,8,8
Foot Locker,1185732,Midwest,Illinois,Chicago,60,200,120000,42000,0.35,Outlet,Masculino,Vestir,2021,8,9
Foot Locker,1185732,Midwest,Illinois,Chicago,64.99999999999999,300,194999.99999999997,97499.99999999999,0.5,Outlet,Femenino,Vestir,2021,8,10
Sports Direct,1197831,Midwest,Illinois,Chicago,20,725,145000,43500,0.3,Outlet,Masculino,Calzado,2021,8,11
Sports Direct,1197831,Midwest,Illinois,Chicago,30,725,217500,65250,0.3,Outlet,Masculino,Calzado,2021,8,12
Sports Direct,1197831,Midwest,Illinois,Chicago,30,525,157500,47250,0.3,Outlet,Femenino,Calzado,2021,8,13
Sports Direct,1197831,Midwest,Illinois,Chicago,35,525,183750,73500,0.4,Outlet,Femenino,Calzado,2021,8,14
Sports Direct,1197831,South,Texas,Dallas,40,375,150000,37500,0.25,Outlet,Masculino,Vestir,2021,8,15
Sports Direct,1197831,South,Texas,Dallas,35,525,183750,82687.5,0.45,Outlet,Femenino,Vestir,2021,8,16
Sports Direct,1197831,South,Texas,Dallas,25,675,168750,50625,0.3,Outlet,Masculino,Calzado,2021,8,17
Sports Direct,1197831,South,Texas,Dallas,35,650,227500,68250,0.3,Outlet,Masculino,Calzado,2021,8,18
Sports Direct,1197831,South,Texas,Dallas,35,475,166250,49875,0.3,Outlet,Femenino,Calzado,2021,8,19
Sports Direct,1197831,South,Texas,Dallas,35,425,148750,59500,0.4,Outlet,Femenino,Calzado,2021,8,20
Sports Direct,1197831,South,Texas,Dallas,40,300,120000,30000,0.25,Outlet,Masculino,Vestir,2021,8,21
Sports Direct,1197831,South,Texas,Dallas,35,500,175000,78750,0.45,Outlet,Femenino,Vestir,2021,8,22
Sports Direct,1197831,South,Texas,Dallas,30,675,202500,70875,0.35,Outlet,Masculino,Calzado,2021,8,23
Sports Direct,1197831,South,Texas,Dallas,40,675,270000,94500,0.35,Outlet,Masculino,Calzado,2021,8,24
Sports Direct,1197831,South,Texas,Dallas,30,500,150000,52500,0.35,Outlet,Femenino,Calzado,2021,8,25
Sports Direct,1197831,South,Texas,Dallas,35,400,140000,63000,0.45,Outlet,Femenino,Calzado,2021,8,26
Sports Direct,1197831,South,Texas,Dallas,40,300,120000,36000,0.3,Outlet,Masculino,Vestir,2021,8,27
Sports Direct,1197831,South,Texas,Dallas,35,450,157500,78750,0.5,Outlet,Femenino,Vestir,2021,8,28
Sports Direct,1197831,South,Texas,Dallas,20,700,140000,49000,0.35,Outlet,Masculino,Calzado,2021,8,29
Sports Direct,1197831,South,Texas,Dallas,30.000000000000004,700,210000.00000000003,73500,0.35,Outlet,Masculino,Calzado,2021,8,30
Sports Direct,1197831,South,Texas,Dallas,24.999999999999996,525,131249.99999999997,45937.499999999985,0.35,Outlet,Femenino,Calzado,2021,8,31
Sports Direct,1197831,South,Texas,Dallas,30.000000000000004,425,127500.00000000001,57375.00000000001,0.45,Outlet,Femenino,Calzado,2021,9,1
Sports Direct,1197831,South,Texas,Dallas,35,325,113750,34125,0.3,Outlet,Masculino,Vestir,2021,9,2
Sports Direct,1197831,South,Texas,Dallas,30.000000000000004,600,180000.00000000003,90000.00000000001,0.5,Outlet,Femenino,Vestir,2021,9,3
Sports Direct,1197831,South,Texas,Dallas,20,750,150000,52500,0.35,Outlet,Masculino,Calzado,2021,9,4
Sports Direct,1197831,South,Texas,Dallas,30.000000000000004,775,232500.00000000003,81375,0.35,Outlet,Masculino,Calzado,2021,9,5
Sports Direct,1197831,South,Texas,Dallas,24.999999999999996,625,156249.99999999997,54687.499999999985,0.35,Outlet,Femenino,Calzado,2021,9,6
Sports Direct,1197831,South,Texas,Dallas,35,550,192500,86625,0.45,Outlet,Femenino,Calzado,2021,9,7
Sports Direct,1197831,South,Texas,Dallas,50,450,225000,67500,0.3,Outlet,Masculino,Vestir,2021,9,8
Sports Direct,1197831,South,Texas,Dallas,45,800,360000,180000,0.5,Outlet,Femenino,Vestir,2021,9,9
Sports Direct,1197831,South,Texas,Dallas,45,800,360000,125999.99999999999,0.35,Outlet,Masculino,Calzado,2021,9,10
Sports Direct,1197831,South,Texas,Dallas,50,800,400000,140000,0.35,Outlet,Masculino,Calzado,2021,9,11
Sports Direct,1197831,South,Texas,Dallas,45,650,292500,102375,0.35,Outlet,Femenino,Calzado,2021,9,12
Sports Direct,1197831,South,Texas,Dallas,45,600,270000,121500,0.45,Outlet,Femenino,Calzado,2021,9,13
Sports Direct,1197831,South,Texas,Dallas,50,500,250000,75000,0.3,Outlet,Masculino,Vestir,2021,9,14
Sports Direct,1197831,South,Texas,Dallas,55.00000000000001,875,481250.00000000006,240625.00000000003,0.5,Outlet,Femenino,Vestir,2021,9,15
Sports Direct,1197831,South,Texas,Dallas,45,825,371250,148500,0.39999999999999997,Outlet,Masculino,Calzado,2021,9,16
Sports Direct,1197831,South,Texas,Dallas,50,825,412500,165000,0.39999999999999997,Outlet,Masculino,Calzado,2021,9,17
Sports Direct,1197831,South,Texas,Dallas,45,975,438750,175499.99999999997,0.39999999999999997,Outlet,Femenino,Calzado,2021,9,18
Sports Direct,1197831,South,Texas,Dallas,45,575,258750,129375,0.5,Outlet,Femenino,Calzado,2021,9,19
Sports Direct,1197831,South,Texas,Dallas,50,575,287500,100625,0.35,Outlet,Masculino,Vestir,2021,9,20
Sports Direct,1197831,South,Texas,Dallas,60,850,510000,280500,0.55,Outlet,Femenino,Vestir,2021,9,21
Sports Direct,1197831,South,Texas,Dallas,50,800,400000,160000,0.39999999999999997,Outlet,Masculino,Calzado,2021,9,22
Sports Direct,1197831,South,Texas,Dallas,55.00000000000001,800,440000.00000000006,176000,0.39999999999999997,Outlet,Masculino,Calzado,2021,9,23
Sports Direct,1197831,South,Texas,Dallas,50,975,487500,194999.99999999997,0.39999999999999997,Outlet,Femenino,Calzado,2021,9,24
Sports Direct,1197831,South,Texas,Dallas,50,525,262500,131250,0.5,Outlet,Femenino,Calzado,2021,9,25
Sports Direct,1197831,South,Texas,Dallas,55.00000000000001,525,288750.00000000006,101062.50000000001,0.35,Outlet,Masculino,Vestir,2021,9,26
